-7.555852830410003662e-02,7.660778611898422241e-02,7.658741623163223267e-02,8.839366585016250610e-02,2.784681273624300957e-03,1.523679681122303009e-02,1.161850467324256897e-01,-3.506216034293174744e-02,2.441304177045822144e-02,-1.192925646901130676e-01,6.117930263280868530e-02,4.754702385980635881e-04,1.368724107742309570e-01,-1.202695630490779877e-02,1.085990760475397110e-02,5.468196421861648560e-02,1.929571293294429779e-02,1.955340653657913208e-01,6.793688982725143433e-02,7.529995590448379517e-02,1.010695472359657288e-01,9.636486321687698364e-02,5.220496654510498047e-02,-7.822544127702713013e-02,5.370711162686347961e-02,2.787314914166927338e-02,1.334142033010721207e-02,-1.921029984951019287e-01,2.951470902189612389e-03,1.180436760187149048e-01,1.314272284507751465e-01,-1.259105000644922256e-02,4.499009251594543457e-02,-1.648258417844772339e-02,-5.047342274338006973e-03,1.400142442435026169e-03,8.304871618747711182e-02,1.182841788977384567e-02,1.292853616178035736e-03,-7.730329409241676331e-03,-6.219465658068656921e-02,4.999505728483200073e-02,5.853031948208808899e-02,-2.309102863073348999e-01,1.249350383877754211e-01,1.224374100565910339e-01,2.293616719543933868e-02,-2.059010118246078491e-01,6.590723991394042969e-02,-1.890332624316215515e-02,2.165730670094490051e-02,7.030597329139709473e-02,5.177400261163711548e-02,-2.576167695224285126e-02,-2.244720980525016785e-02,2.075480520725250244e-01,8.343497663736343384e-02,-3.694393858313560486e-02,5.625487118959426880e-02,1.135969161987304688e-01,5.927274748682975769e-02,2.775343507528305054e-02,4.095388576388359070e-02,-2.579368054866790771e-01,4.068686440587043762e-02,9.433526545763015747e-02,-1.982159614562988281e-01,7.010825723409652710e-02,-2.013548463582992554e-02,-2.194868028163909912e-01,-1.763456314802169800e-02,-4.081747829914093018e-01,5.229559913277626038e-02,4.035414010286331177e-02,4.599892348051071167e-02,5.237105488777160645e-02,8.893071115016937256e-02,3.970227017998695374e-02,5.921783298254013062e-02,-4.067765083163976669e-03,4.009813815355300903e-02,-5.674072355031967163e-02,1.576289162039756775e-02,1.337232291698455811e-01,-5.901271849870681763e-02,7.825691252946853638e-02,7.057370245456695557e-02,-1.984625682234764099e-02,-4.792996346950531006e-01,1.011394411325454712e-01,3.478359803557395935e-02,1.015228331089019775e-01,-6.448360532522201538e-02,-6.746258586645126343e-02,1.012764871120452881e-01,-9.194902330636978149e-02,7.733831554651260376e-02,6.291936337947845459e-02,6.510263681411743164e-02,1.360174734145402908e-02
-4.535633604973554611e-03,-1.420534253120422363e-01,-2.473655045032501221e-01,1.615892350673675537e-01,-6.702582538127899170e-02,-1.539275981485843658e-02,1.369916796684265137e-01,-5.468722805380821228e-02,1.461549699306488037e-01,7.858926802873611450e-02,2.532678842544555664e-02,1.387986354529857635e-03,-1.936118304729461670e-01,7.985393702983856201e-02,1.108020767569541931e-01,5.743462592363357544e-02,8.637346327304840088e-02,-2.855836153030395508e-01,7.984789460897445679e-02,-1.050117537379264832e-01,7.922228425741195679e-02,3.571875095367431641e-01,-6.430912017822265625e-02,-2.930612564086914062e-01,6.873879581689834595e-02,-4.027083516120910645e-02,-1.624955236911773682e-02,2.502353191375732422e-01,-1.673976182937622070e-01,-6.415896583348512650e-03,-1.568593829870223999e-01,-1.433778647333383560e-02,-1.803094297647476196e-01,-1.212655380368232727e-01,-1.851682434789836407e-03,7.517471164464950562e-02,-1.377373784780502319e-01,3.826136514544487000e-02,-2.710482478141784668e-01,-2.760594785213470459e-01,-7.095418125391006470e-02,-4.282441735267639160e-01,8.977641910314559937e-02,-4.164307117462158203e-01,-2.472468614578247070e-01,1.536439824849367142e-02,-3.030239641666412354e-01,2.803829684853553772e-02,-3.364309370517730713e-01,3.892194479703903198e-02,1.451975554227828979e-01,-2.511937618255615234e-01,6.366410851478576660e-02,1.197670996189117432e-01,-2.806576192378997803e-01,-1.800496727228164673e-01,1.687880419194698334e-02,-9.465204551815986633e-03,1.369985193014144897e-01,-1.016168892383575439e-01,6.414373964071273804e-02,7.794238626956939697e-02,-4.020810499787330627e-02,8.973761647939682007e-02,-7.839526236057281494e-02,-2.211015224456787109e-01,-5.138133093714714050e-02,-2.679558005183935165e-03,-2.445927709341049194e-01,-1.688754707574844360e-01,-2.947308719158172607e-01,-2.505966424942016602e-01,-4.424937814474105835e-02,-2.111095935106277466e-02,3.570681810379028320e-02,9.951204061508178711e-02,-3.786427900195121765e-02,6.619486212730407715e-02,1.039244011044502258e-01,-2.043129652738571167e-01,-5.772334709763526917e-02,2.983398139476776123e-01,-2.813911996781826019e-02,2.903506457805633545e-01,-1.389580126851797104e-02,-3.736953735351562500e-01,2.387580573558807373e-01,8.030247688293457031e-02,-1.228562220931053162e-01,-1.383261531591415405e-01,-2.037088945508003235e-02,1.083024777472019196e-03,-1.133458837866783142e-01,-6.636452674865722656e-02,3.193818405270576477e-02,-3.634073957800865173e-02,-5.829104185104370117e-01,1.480548176914453506e-02,5.315510928630828857e-02,-2.382594943046569824e-01
1.712507903575897217e-01,-6.704007834196090698e-02,-2.304009497165679932e-01,7.089475542306900024e-02,-2.866399884223937988e-01,8.014000952243804932e-03,6.413705646991729736e-02,-1.422495692968368530e-01,-6.463832687586545944e-04,-1.855847612023353577e-02,7.489190250635147095e-02,-1.053214296698570251e-01,-3.433330357074737549e-02,3.147674351930618286e-02,6.569250673055648804e-02,7.098262012004852295e-02,8.002118766307830811e-02,-4.155425429344177246e-01,-9.705135971307754517e-02,-2.271185517311096191e-01,1.183942407369613647e-01,1.036421284079551697e-01,3.286019340157508850e-02,3.474105894565582275e-02,9.625753015279769897e-02,1.699070334434509277e-01,3.278815373778343201e-02,1.444578766822814941e-01,8.560557849705219269e-03,1.529860496520996094e-01,-2.766337394714355469e-01,-2.942471206188201904e-01,-1.529470086097717285e-01,-9.665443003177642822e-02,-1.053271722048521042e-02,-7.934897392988204956e-02,4.216664284467697144e-02,2.764424681663513184e-01,-2.413010150194168091e-01,2.725989818572998047e-01,-2.696784436702728271e-01,-1.872781068086624146e-01,-5.006586434319615364e-04,-2.417176514863967896e-01,-2.273443043231964111e-01,6.487416476011276245e-02,-4.292551875114440918e-01,-1.132750734686851501e-01,-2.284350544214248657e-01,-4.165549576282501221e-02,1.144589632749557495e-01,-1.615931689739227295e-01,-1.740269958972930908e-01,5.580360442399978638e-02,-1.288701742887496948e-01,-2.668151557445526123e-01,7.109339535236358643e-02,-2.297944724559783936e-01,1.059709209948778152e-02,-2.409623116254806519e-01,-1.006393879652023315e-01,6.247517839074134827e-02,2.362903505563735962e-01,-2.258848398923873901e-01,-1.027529239654541016e-01,-4.247505068778991699e-01,1.759693259373307228e-03,-3.454830124974250793e-02,-4.119829237461090088e-01,-1.384482979774475098e-01,-4.262749552726745605e-01,-2.889234721660614014e-01,1.224957257509231567e-01,3.658516332507133484e-02,-4.113845527172088623e-02,6.466693431138992310e-02,6.984656304121017456e-02,1.914040893316268921e-01,2.271549552679061890e-01,-3.542388379573822021e-01,-4.330467432737350464e-02,1.673143506050109863e-01,-7.276044040918350220e-02,2.434541285037994385e-02,-1.546855866909027100e-01,-2.477492094039916992e-01,1.457626968622207642e-01,1.278904676437377930e-01,-1.077913716435432434e-01,-6.126357987523078918e-02,-1.744110323488712311e-02,5.599906668066978455e-02,-2.653921842575073242e-01,1.107348576188087463e-01,-5.096524488180875778e-03,4.413085803389549255e-02,-4.606446027755737305e-01,1.163641863968223333e-04,7.190631330013275146e-02,-1.087501272559165955e-01
6.687273830175399780e-02,-6.631129235029220581e-02,-6.351269781589508057e-02,-1.186009217053651810e-02,-1.660587149672210217e-03,2.939773201942443848e-01,1.894572079181671143e-01,-4.801804572343826294e-02,1.411567442119121552e-02,2.217917144298553467e-01,1.889378279447555542e-01,-9.696666002273559570e-01,-1.602693796157836914e-01,-6.234722137451171875e-01,-3.940372765064239502e-01,-3.084954321384429932e-01,-2.978693544864654541e-01,8.380024880170822144e-02,-9.680701047182083130e-02,-5.354095250368118286e-02,-9.200034290552139282e-02,-6.010959744453430176e-01,-1.269387155771255493e-01,1.962419785559177399e-02,3.760091215372085571e-02,-8.527734875679016113e-02,3.098554015159606934e-01,8.798865228891372681e-02,-2.122528254985809326e-01,-6.140629574656486511e-02,-7.968879491090774536e-02,-1.557632833719253540e-01,-5.493485927581787109e-01,-7.021565735340118408e-02,-7.139502167701721191e-01,2.672532796859741211e-01,-8.515516668558120728e-02,-9.280226379632949829e-02,-1.261008828878402710e-01,-3.311781883239746094e-01,1.104981079697608948e-02,9.747456014156341553e-02,-5.585887432098388672e-01,1.808369159698486328e-02,-1.643667221069335938e-01,-2.805072069168090820e-02,3.783180937170982361e-02,1.331253051757812500e-01,-1.078708842396736145e-01,-1.952822357416152954e-01,2.753796279430389404e-01,1.264306809753179550e-02,1.382111459970474243e-01,-7.842228561639785767e-02,3.535923361778259277e-02,5.935622844845056534e-03,-2.337281703948974609e-01,9.456081688404083252e-02,-1.262831240892410278e-01,4.647948220372200012e-02,-1.563989818096160889e-01,4.992572590708732605e-02,-5.875324010848999023e-01,1.565462052822113037e-01,1.576285809278488159e-02,4.341072216629981995e-02,1.050615832209587097e-01,-2.069121003150939941e-01,-2.093427628278732300e-01,-2.344013378024101257e-02,1.193961575627326965e-01,6.658338010311126709e-02,-1.371064782142639160e-01,-7.415731251239776611e-02,-1.695361733436584473e-01,1.566203981637954712e-01,-2.544546425342559814e-01,-3.906988203525543213e-01,-2.527341544628143311e-01,-1.038470640778541565e-01,-3.670322299003601074e-01,-1.293484419584274292e-01,-2.919130623340606689e-01,-1.489689052104949951e-01,1.784835308790206909e-01,-1.430495828390121460e-01,-4.301275908946990967e-01,2.062565684318542480e-01,5.130033567547798157e-02,-6.951647251844406128e-02,-3.456428647041320801e-02,-1.018212065100669861e-01,-2.610941827297210693e-01,1.559139341115951538e-01,-1.484627425670623779e-01,1.673966646194458008e-01,-2.189120501279830933e-01,-2.670746743679046631e-01,-1.755000948905944824e-01,1.730460673570632935e-02
1.138285622000694275e-01,3.361617773771286011e-02,-6.407215446233749390e-02,-1.469985488802194595e-02,1.783506944775581360e-02,1.000841930508613586e-01,-1.326497644186019897e-01,-3.990670740604400635e-01,-2.450893968343734741e-01,-3.525064513087272644e-02,2.394389733672142029e-02,-1.925911605358123779e-01,-2.004461735486984253e-01,-2.304039001464843750e-01,-4.283286631107330322e-01,8.559450507164001465e-02,-7.456543296575546265e-02,-9.097608923912048340e-02,-2.980988472700119019e-02,-1.711533218622207642e-01,-2.985703051090240479e-01,-1.598815768957138062e-01,3.676148829981684685e-03,1.301262527704238892e-01,-2.946610748767852783e-02,-3.137224540114402771e-02,1.606124639511108398e-01,1.505756527185440063e-01,-3.935532569885253906e-01,-7.649657875299453735e-02,-1.985000371932983398e-01,1.740213856101036072e-02,5.062628537416458130e-02,-6.075067445635795593e-02,-5.300365760922431946e-02,6.558286398649215698e-02,2.900968119502067566e-02,-6.394866853952407837e-02,-2.332630604505538940e-01,-9.542036801576614380e-02,1.319514214992523193e-01,8.852258324623107910e-02,-2.739346027374267578e-01,-8.296965807676315308e-02,-2.789613902568817139e-01,1.829605083912611008e-03,-2.402716279029846191e-01,-1.831908524036407471e-01,-1.025599241256713867e-01,-2.259721010923385620e-01,-2.293735556304454803e-02,2.449223212897777557e-02,9.914677590131759644e-02,-1.728289872407913208e-01,-9.108983725309371948e-02,-5.477569252252578735e-02,-1.170933544635772705e-01,-3.736155331134796143e-01,-6.506846100091934204e-02,-6.539482623338699341e-02,-1.090560436248779297e+00,2.228872328996658325e-01,-3.290702821686863899e-03,1.277098357677459717e-01,-1.958948373794555664e-02,1.917242258787155151e-01,2.081658840179443359e-01,-3.972740769386291504e-01,-2.593725919723510742e-01,1.646148860454559326e-01,1.980367451906204224e-01,8.642506599426269531e-02,6.993858516216278076e-02,2.485745772719383240e-02,-8.484724909067153931e-02,5.773766338825225830e-02,-3.601996302604675293e-01,-6.192903593182563782e-02,-2.642124891281127930e-02,7.151877880096435547e-02,-2.165370285511016846e-01,-1.717180907726287842e-01,-5.863061547279357910e-01,-1.673058718442916870e-01,1.847927868366241455e-01,-7.099032402038574219e-02,-3.770427107810974121e-01,-2.382486499845981598e-02,-5.508350208401679993e-02,-2.518360503017902374e-02,-1.074620559811592102e-01,-3.415684998035430908e-01,-2.945545911788940430e-01,-2.296291291713714600e-02,-1.501745730638504028e-01,1.379815936088562012e-01,-1.493144929409027100e-01,-4.689282923936843872e-02,-1.762315779924392700e-01,8.823192119598388672e-02
-5.723506808280944824e-01,8.806215226650238037e-02,-3.841370940208435059e-01,-3.566153943538665771e-01,4.341022670269012451e-01,4.920425638556480408e-02,-7.309077382087707520e-01,-5.689316987991333008e-01,-2.596864402294158936e-01,-4.282310307025909424e-01,-1.519910693168640137e-01,1.042103916406631470e-01,1.911865770816802979e-01,-1.568941920995712280e-01,-7.184411287307739258e-01,-3.957479894161224365e-01,8.299002796411514282e-02,-2.978574633598327637e-01,1.312636286020278931e-01,-1.076742038130760193e-01,-7.104415297508239746e-01,1.332671642303466797e-01,-7.379791140556335449e-02,1.126660406589508057e-01,1.789221167564392090e-01,-2.138294577598571777e-01,-8.068762719631195068e-02,9.278281033039093018e-02,2.558138370513916016e-01,-5.315870046615600586e-01,-3.261037915945053101e-02,4.435537457466125488e-01,-2.665913701057434082e-01,-3.714824318885803223e-01,-7.060831785202026367e-01,4.427119717001914978e-02,-5.635066032409667969e-01,-2.610401511192321777e-01,3.075455129146575928e-01,-1.627749353647232056e-01,2.357339672744274139e-02,3.342706263065338135e-01,-1.197509467601776123e-01,-5.101455003023147583e-02,9.175103157758712769e-02,-3.514858484268188477e-01,-7.486689686775207520e-01,-1.222278699278831482e-01,3.796767890453338623e-01,6.562927961349487305e-01,-8.214966058731079102e-01,-1.641224622726440430e-01,-1.380450725555419922e-01,-2.844027578830718994e-01,2.813572585582733154e-01,2.614951729774475098e-01,-8.906029909849166870e-02,1.570976376533508301e-01,7.961826771497726440e-02,-1.576597839593887329e-01,2.099737524986267090e-02,-3.449735343456268311e-01,1.886512935161590576e-01,-8.045928180217742920e-02,-1.007974147796630859e-01,3.410280048847198486e-01,-8.369528502225875854e-02,2.974179089069366455e-01,3.205239176750183105e-01,-7.102201879024505615e-02,8.209588378667831421e-02,2.099510878324508667e-01,-2.243930399417877197e-01,-7.188244909048080444e-02,8.756885677576065063e-02,-2.696510553359985352e-01,-7.160313725471496582e-01,2.294285893440246582e-01,4.079120755195617676e-01,2.779566682875156403e-02,2.351558804512023926e-01,-1.532882601022720337e-01,3.483922481536865234e-01,1.312713325023651123e-01,-2.694933488965034485e-02,1.332720667123794556e-01,-1.063634753227233887e+00,-4.800606966018676758e-01,-1.694775372743606567e-02,3.657664060592651367e-01,-6.353572010993957520e-01,-8.012152314186096191e-01,-1.606574952602386475e-01,-4.305208623409271240e-01,-2.994975745677947998e-01,1.868001967668533325e-01,6.542771006934344769e-04,-1.809758991003036499e-01,-2.681601345539093018e-01,4.380939006805419922e-01
2.737149596214294434e-01,5.153732895851135254e-01,-4.947641864418983459e-02,-3.184863328933715820e-01,3.162106871604919434e-02,1.166336312890052795e-01,-1.005311489105224609e+00,-7.508654594421386719e-01,-4.922850131988525391e-01,-4.171604514122009277e-01,4.947328194975852966e-02,1.541215777397155762e-01,2.511544525623321533e-01,5.762488767504692078e-02,-1.101166009902954102e-01,-1.998095512390136719e-01,-5.022950172424316406e-01,1.717768795788288116e-02,-3.236283734440803528e-02,1.813105642795562744e-01,-5.900902748107910156e-01,-3.044652342796325684e-01,1.284444183111190796e-01,1.402281671762466431e-01,1.455200612545013428e-01,6.518407911062240601e-02,2.426009252667427063e-02,1.665443480014801025e-01,-8.691997081041336060e-02,-1.328965574502944946e-01,-2.982110977172851562e-01,-3.919145464897155762e-01,1.331288814544677734e-01,1.745728999376296997e-01,-1.576821655035018921e-01,5.031781643629074097e-02,-2.747949659824371338e-01,-1.758382171392440796e-01,4.263783693313598633e-01,2.447029203176498413e-01,-2.796714007854461670e-01,-1.365373879671096802e-01,-8.417744040489196777e-01,-4.990097135305404663e-02,-1.139609664678573608e-01,-2.598331868648529053e-01,-2.282972484827041626e-01,-1.657677739858627319e-01,3.876588866114616394e-02,3.327372074127197266e-01,-3.642924129962921143e-01,-6.535582542419433594e-01,-4.893165528774261475e-01,-5.242927670478820801e-01,3.061123490333557129e-01,2.525038644671440125e-02,-6.826189160346984863e-02,-2.652249336242675781e-01,1.997058093547821045e-01,-1.398280858993530273e-01,-7.280128002166748047e-01,1.798298656940460205e-01,-1.394665539264678955e-01,5.835103616118431091e-02,-1.817603260278701782e-01,-9.598284959793090820e-02,1.355514079332351685e-01,-1.011866107583045959e-01,1.879477947950363159e-01,-1.919276416301727295e-01,-1.787724792957305908e-01,-6.199030950665473938e-02,-4.919475913047790527e-01,7.005203515291213989e-02,-6.266111508011817932e-03,-3.850198090076446533e-01,-1.795793622732162476e-01,3.167285323143005371e-01,3.397799134254455566e-01,-2.375527322292327881e-01,-7.124169468879699707e-01,1.567774824798107147e-02,-4.946433901786804199e-01,1.087528243660926819e-01,3.145482763648033142e-02,8.722868561744689941e-02,-2.207883168011903763e-03,-2.398231178522109985e-01,8.874987834133207798e-04,1.934620440006256104e-01,-3.915611803531646729e-01,-5.085767507553100586e-01,1.635198444128036499e-01,-3.864350914955139160e-01,-6.787784695625305176e-01,-1.128250807523727417e-01,8.923068642616271973e-02,-1.421644985675811768e-01,6.130247563123703003e-02,-2.685482203960418701e-01
-7.181643508374691010e-03,-1.407947093248367310e-01,-3.809041976928710938e-01,3.655011579394340515e-02,-2.059662193059921265e-01,-1.075088530778884888e-01,-1.395489871501922607e-01,-8.130051195621490479e-02,-2.142104059457778931e-01,1.011770889163017273e-01,8.130522072315216064e-02,7.857491821050643921e-02,-7.900816202163696289e-02,-1.061452552676200867e-02,9.511667490005493164e-02,-7.165901362895965576e-02,-1.468093395233154297e-01,-5.406525135040283203e-01,-2.718916162848472595e-02,1.470944285392761230e-01,1.553519517183303833e-01,5.688069015741348267e-02,-6.455106288194656372e-02,1.088569164276123047e-01,3.649748116731643677e-02,8.441390097141265869e-02,-1.356026381254196167e-01,2.405734509229660034e-01,-1.329812556505203247e-01,-2.808496542274951935e-02,-5.644428133964538574e-01,2.583490014076232910e-01,3.580389544367790222e-02,-1.557437479496002197e-01,1.574740856885910034e-01,-1.281079649925231934e-01,6.347568333148956299e-02,-1.620891392230987549e-01,-2.235230207443237305e-01,-4.343516230583190918e-01,4.310963302850723267e-02,1.823855489492416382e-01,-2.416418045759201050e-01,-8.264836668968200684e-02,2.802653610706329346e-01,-8.220934122800827026e-02,-1.640190929174423218e-01,2.713200449943542480e-01,-5.480024218559265137e-02,-1.382270157337188721e-01,7.290357351303100586e-02,-2.994233667850494385e-01,-1.742787100374698639e-02,1.568686566315591335e-03,-7.821159362792968750e-01,-4.608711004257202148e-01,7.733162492513656616e-02,4.844778776168823242e-02,2.431528121232986450e-01,-8.267871737480163574e-01,9.344883263111114502e-02,1.490609049797058105e-01,1.924453377723693848e-01,-5.228559300303459167e-02,-3.126721829175949097e-03,-4.219293966889381409e-02,2.119577378034591675e-01,-6.071472540497779846e-02,1.303745061159133911e-01,-3.812559694051742554e-02,-2.038260996341705322e-01,4.021365344524383545e-01,-1.556525975465774536e-01,-1.707135140895843506e-02,5.782828852534294128e-02,-4.062685766257345676e-04,2.929026484489440918e-01,-5.228952318429946899e-02,2.012687772512435913e-01,-2.362655252218246460e-01,3.430640399456024170e-01,-1.241708453744649887e-02,1.617882251739501953e-01,-3.760962784290313721e-01,-2.111553587019443512e-02,-2.825128436088562012e-01,-2.044491916894912720e-01,1.586428433656692505e-01,-2.033598124980926514e-01,1.066302359104156494e-01,1.942730695009231567e-02,1.161628365516662598e-01,1.960578411817550659e-01,-1.560111939907073975e-01,-2.799019590020179749e-02,2.252093255519866943e-01,-4.176872372627258301e-01,-2.114296145737171173e-02,-1.732015050947666168e-02,2.282628044486045837e-02
7.491307705640792847e-02,-5.352164506912231445e-01,-1.895035803318023682e-01,-9.925367683172225952e-02,-8.245801925659179688e-01,-7.191099226474761963e-02,1.052897945046424866e-01,1.684550046920776367e-01,8.462395519018173218e-03,5.198904275894165039e-01,-3.278816118836402893e-02,-3.583003953099250793e-02,-2.088807895779609680e-02,9.903687238693237305e-02,2.763905189931392670e-02,-2.953684031963348389e-01,-1.669938117265701294e-01,-1.166504502296447754e+00,-5.735364556312561035e-02,-4.383720085024833679e-02,2.650017142295837402e-01,1.114663481712341309e-01,-1.613403260707855225e-01,-1.765080243349075317e-01,1.330146044492721558e-01,1.366325169801712036e-01,-6.958390772342681885e-02,4.357424676418304443e-01,-1.366551220417022705e-01,-1.179989203810691833e-01,-6.152983903884887695e-01,3.126015365123748779e-01,1.062727272510528564e-01,5.966480970382690430e-01,3.097182214260101318e-01,-8.110993355512619019e-02,-8.249764144420623779e-02,3.781729340553283691e-01,-3.369333446025848389e-01,-1.356142312288284302e-01,5.517938733100891113e-01,1.347503811120986938e-01,-2.431290000677108765e-01,-4.178766533732414246e-02,1.878893077373504639e-01,-9.220775216817855835e-02,-1.369541734457015991e-01,6.307004690170288086e-01,7.557125389575958252e-02,-2.400908619165420532e-01,-6.713912636041641235e-02,-4.366334378719329834e-01,-6.302911043167114258e-02,2.195608615875244141e-01,-2.604951560497283936e-01,-6.503053307533264160e-01,5.828411132097244263e-02,4.602487385272979736e-01,2.264090925455093384e-01,-7.738838791847229004e-01,1.202390119433403015e-01,2.827841937541961670e-01,3.418245315551757812e-01,3.324075639247894287e-01,1.257444769144058228e-01,5.242961272597312927e-02,5.654579997062683105e-01,-3.978583961725234985e-02,2.870939075946807861e-01,3.413988351821899414e-01,-8.581598848104476929e-02,2.348330169916152954e-01,-1.640794277191162109e-01,4.010849446058273315e-02,1.891895532608032227e-01,1.241560578346252441e-01,2.215399295091629028e-01,1.025168672204017639e-01,2.045445740222930908e-01,-9.612896442413330078e-01,4.095538854598999023e-01,1.321053653955459595e-01,1.720359325408935547e-01,-5.825609564781188965e-01,-7.485775649547576904e-02,1.543133556842803955e-01,-1.245893537998199463e-01,5.501997098326683044e-02,-1.569556295871734619e-01,1.011221781373023987e-01,-1.418485343456268311e-01,6.337924301624298096e-02,1.879304647445678711e-01,2.869284152984619141e-01,-1.857084929943084717e-01,-1.824471801519393921e-01,-1.045450642704963684e-01,1.523700542747974396e-02,1.074064299464225769e-01,-1.157846674323081970e-01
-1.716998070478439331e-01,3.326259255409240723e-01,-1.927257180213928223e-01,-1.188362911343574524e-01,-7.360599469393491745e-03,1.157689988613128662e-01,3.532672226428985596e-01,-1.082513257861137390e-01,1.276329755783081055e-01,-3.070077598094940186e-01,-8.821969032287597656e-01,2.111563831567764282e-01,3.529537841677665710e-02,-3.733317553997039795e-01,-9.791986644268035889e-02,4.735147207975387573e-02,-4.406436979770660400e-01,1.031816601753234863e+00,-7.840750738978385925e-03,8.866943717002868652e-01,6.549125164747238159e-02,-2.969529926776885986e-01,-1.017628833651542664e-01,-6.035278439521789551e-01,-3.634747564792633057e-01,-5.226248875260353088e-02,7.901874370872974396e-03,-3.527063429355621338e-01,-3.963981568813323975e-01,-9.218529611825942993e-02,-3.032400906085968018e-01,-4.321349859237670898e-01,7.571253925561904907e-02,3.295531272888183594e-01,4.173195362091064453e-01,9.523069113492965698e-02,-4.729744195938110352e-01,4.118824601173400879e-01,-3.207725882530212402e-01,2.429782301187515259e-01,-3.791960477828979492e-01,-2.937887907028198242e-01,5.169087648391723633e-01,-2.034781277179718018e-01,-5.805280804634094238e-01,3.254886567592620850e-01,-1.712269634008407593e-01,-2.198267281055450439e-01,-5.849817991256713867e-01,-3.734580874443054199e-01,1.825709789991378784e-01,7.522879838943481445e-01,-7.019268721342086792e-02,-1.653993129730224609e-01,4.678578376770019531e-01,1.059067130088806152e+00,-2.793280482292175293e-01,2.157750874757766724e-01,1.093867942690849304e-01,-2.290559560060501099e-01,1.867349147796630859e-01,-5.880453586578369141e-01,-3.767848312854766846e-01,8.793316036462783813e-02,-3.314147517085075378e-02,-5.616025254130363464e-02,-7.220122218132019043e-01,2.351132631301879883e-01,-2.995374426245689392e-02,-1.000482589006423950e-01,-1.215478926897048950e-01,-3.715674579143524170e-02,-1.063530221581459045e-01,9.005898982286453247e-02,-1.571171879768371582e-01,2.050346136093139648e-01,2.694223225116729736e-01,-1.145299434661865234e+00,5.669757351279258728e-02,-9.074594825506210327e-02,4.044514596462249756e-01,-2.843306958675384521e-01,-2.045283615589141846e-01,-9.934535622596740723e-02,1.175133362412452698e-01,-2.293124049901962280e-01,-2.943649590015411377e-01,2.237120419740676880e-01,1.243745982646942139e-01,-8.738582134246826172e-01,-1.090037941932678223e+00,-2.141079604625701904e-01,3.806858956813812256e-01,-1.021686643362045288e-01,1.579106971621513367e-02,-8.961032032966613770e-01,-5.870085954666137695e-01,-6.415627598762512207e-01,-1.014680981636047363e+00,-8.367421030998229980e-01
